trip_id,arrival_time,departure_time,stop_id,stop_sequence
T0154,12:41:00,12:41:30,M08,6
T0154,12:43:30,12:44:00,M07,7
T0154,12:45:30,12:46:00,M06,8
T0154,12:47:30,12:48:00,M05,9
T0154,12:49:30,12:50:00,M04,10
T0154,12:51:30,12:52:00,M03,11
T0154,12:53:30,12:54:00,M02,12
T0154,12:56:00,12:56:30,M01,13
T0155,12:40:00,12:40:30,M13,1
T0155,12:42:00,12:42:30,M12,2
T0155,12:44:00,12:44:30,M11,3
T0155,12:46:00,12:46:30,M10,4
T0155,12:49:00,12:49:30,M09,5
T0155,12:51:00,12:51:30,M08,6
T0155,12:53:30,12:54:00,M07,7
T0155,12:55:30,12:56:00,M06,8
T0155,12:57:30,12:58:00,M05,9
T0155,12:59:30,13:00:00,M04,10
T0155,13:01:30,13:02:00,M03,11
T0155,13:03:30,13:04:00,M02,12
T0155,13:06:00,13:06:30,M01,13
T0156,12:50:00,12:50:30,M13,1
T0156,12:52:00,12:52:30,M12,2
T0156,12:54:00,12:54:30,M11,3
T0156,12:56:00,12:56:30,M10,4
T0156,12:59:00,12:59:30,M09,5
T0156,13:01:00,13:01:30,M08,6
T0156,13:03:30,13:04:00,M07,7
T0156,13:05:30,13:06:00,M06,8
T0156,13:07:30,13:08:00,M05,9
T0156,13:09:30,13:10:00,M04,10
T0156,13:11:30,13:12:00,M03,11
T0156,13:13:30,13:14:00,M02,12
T0156,13:16:00,13:16:30,M01,13
T0157,13:00:00,13:00:30,M13,1
T0157,13:02:00,13:02:30,M12,2
T0157,13:04:00,13:04:30,M11,3
T0157,13:06:00,13:06:30,M10,4
T0157,13:09:00,13:09:30,M09,5
T0157,13:11:00,13:11:30,M08,6
T0157,13:13:30,13:14:00,M07,7
T0157,13:15:30,13:16:00,M06,8
T0157,13:17:30,13:18:00,M05,9
T0157,13:19:30,13:20:00,M04,10
T0157,13:21:30,13:22:00,M03,11
T0157,13:23:30,13:24:00,M02,12
T0157,13:26:00,13:26:30,M01,13
T0158,13:10:00,13:10:30,M13,1
T0158,13:12:00,13:12:30,M12,2
T0158,13:14:00,13:14:30,M11,3
T0158,13:16:00,13:16:30,M10,4
T0158,13:19:00,13:19:30,M09,5
T0158,13:21:00,13:21:30,M08,6
T0158,13:23:30,13:24:00,M07,7
T0158,13:25:30,13:26:00,M06,8
T0158,13:27:30,13:28:00,M05,9
T0158,13:29:30,13:30:00,M04,10
T0158,13:31:30,13:32:00,M03,11
T0158,13:33:30,13:34:00,M02,12
T0158,13:36:00,13:36:30,M01,13
T0159,13:20:00,13:20:30,M13,1
T0159,13:22:00,13:22:30,M12,2
T0159,13:24:00,13:24:30,M11,3
T0159,13:26:00,13:26:30,M10,4
T0159,13:29:00,13:29:30,M09,5
T0159,13:31:00,13:31:30,M08,6
T0159,13:33:30,13:34:00,M07,7
T0159,13:35:30,13:36:00,M06,8
T0159,13:37:30,13:38:00,M05,9
T0159,13:39:30,13:40:00,M04,10
T0159,13:41:30,13:42:00,M03,11
T0159,13:43:30,13:44:00,M02,12
T0159,13:46:00,13:46:30,M01,13
T0160,13:30:00,13:30:30,M13,1
T0160,13:32:00,13:32:30,M12,2
T0160,13:34:00,13:34:30,M11,3
T0160,13:36:00,13:36:30,M10,4
T0160,13:39:00,13:39:30,M09,5
T0160,13:41:00,13:41:30,M08,6
T0160,13:43:30,13:44:00,M07,7
T0160,13:45:30,13:46:00,M06,8
T0160,13:47:30,13:48:00,M05,9
T0160,13:49:30,13:50:00,M04,10
T0160,13:51:30,13:52:00,M03,11
T0160,13:53:30,13:54:00,M02,12
T0160,13:56:00,13:56:30,M01,13
T0161,13:40:00,13:40:30,M13,1
T0161,13:42:00,13:42:30,M12,2
T0161,13:44:00,13:44:30,M11,3
T0161,13:46:00,13:46:30,M10,4
T0161,13:49:00,13:49:30,M09,5
T0161,13:51:00,13:51:30,M08,6
T0161,13:53:30,13:54:00,M07,7
T0161,13:55:30,13:56:00,M06,8
T0161,13:57:30,13:58:00,M05,9
T0161,13:59:30,14:00:00,M04,10
T0161,14:01:30,14:02:00,M03,11
T0161,14:03:30,14:04:00,M02,12
T0161,14:06:00,14:06:30,M01,13
T0162,13:50:00,13:50:30,M13,1
T0162,13:52:00,13:52:30,M12,2
T0162,13:54:00,13:54:30,M11,3
T0162,13:56:00,13:56:30,M10,4
T0162,13:59:00,13:59:30,M09,5
T0162,14:01:00,14:01:30,M08,6
T0162,14:03:30,14:04:00,M07,7
T0162,14:05:30,14:06:00,M06,8
T0162,14:07:30,14:08:00,M05,9
T0162,14:09:30,14:10:00,M04,10
T0162,14:11:30,14:12:00,M03,11
T0162,14:13:30,14:14:00,M02,12
T0162,14:16:00,14:16:30,M01,13
T0163,14:00:00,14:00:30,M13,1
T0163,14:02:00,14:02:30,M12,2
T0163,14:04:00,14:04:30,M11,3
T0163,14:06:00,14:06:30,M10,4
T0163,14:09:00,14:09:30,M09,5
T0163,14:11:00,14:11:30,M08,6
T0163,14:13:30,14:14:00,M07,7
T0163,14:15:30,14:16:00,M06,8
T0163,14:17:30,14:18:00,M05,9
T0163,14:19:30,14:20:00,M04,10
T0163,14:21:30,14:22:00,M03,11
T0163,14:23:30,14:24:00,M02,12
T0163,14:26:00,14:26:30,M01,13
T0164,14:10:00,14:10:30,M13,1
T0164,14:12:00,14:12:30,M12,2
T0164,14:14:00,14:14:30,M11,3
T0164,14:16:00,14:16:30,M10,4
T0164,14:19:00,14:19:30,M09,5
T0164,14:21:00,14:21:30,M08,6
T0164,14:23:30,14:24:00,M07,7
T0164,14:25:30,14:26:00,M06,8
T0164,14:27:30,14:28:00,M05,9
T0164,14:29:30,14:30:00,M04,10
T0164,14:31:30,14:32:00,M03,11
T0164,14:33:30,14:34:00,M02,12
T0164,14:36:00,14:36:30,M01,13
T0165,14:20:00,14:20:30,M13,1
T0165,14:22:00,14:22:30,M12,2
T0165,14:24:00,14:24:30,M11,3
T0165,14:26:00,14:26:30,M10,4
T0165,14:29:00,14:29:30,M09,5
T0165,14:31:00,14:31:30,M08,6
T0165,14:33:30,14:34:00,M07,7
T0165,14:35:30,14:36:00,M06,8
T0165,14:37:30,14:38:00,M05,9
T0165,14:39:30,14:40:00,M04,10
T0165,14:41:30,14:42:00,M03,11
T0165,14:43:30,14:44:00,M02,12
T0165,14:46:00,14:46:30,M01,13
T0166,14:30:00,14:30:30,M13,1
T0166,14:32:00,14:32:30,M12,2
T0166,14:34:00,14:34:30,M11,3
T0166,14:36:00,14:36:30,M10,4
T0166,14:39:00,14:39:30,M09,5
T0166,14:41:00,14:41:30,M08,6
T0166,14:43:30,14:44:00,M07,7
T0166,14:45:30,14:46:00,M06,8
T0166,14:47:30,14:48:00,M05,9
T0166,14:49:30,14:50:00,M04,10
T0166,14:51:30,14:52:00,M03,11
T0166,14:53:30,14:54:00,M02,12
T0166,14:56:00,14:56:30,M01,13
T0167,14:40:00,14:40:30,M13,1
T0167,14:42:00,14:42:30,M12,2
T0167,14:44:00,14:44:30,M11,3
T0167,14:46:00,14:46:30,M10,4
T0167,14:49:00,14:49:30,M09,5
T0167,14:51:00,14:51:30,M08,6
T0167,14:53:30,14:54:00,M07,7
T0167,14:55:30,14:56:00,M06,8
T0167,14:57:30,14:58:00,M05,9
T0167,14:59:30,15:00:00,M04,10
T0167,15:01:30,15:02:00,M03,11
T0167,15:03:30,15:04:00,M02,12
T0167,15:06:00,15:06:30,M01,13
T0168,14:50:00,14:50:30,M13,1
T0168,14:52:00,14:52:30,M12,2
T0168,14:54:00,14:54:30,M11,3
T0168,14:56:00,14:56:30,M10,4
T0168,14:59:00,14:59:30,M09,5
T0168,15:01:00,15:01:30,M08,6
T0168,15:03:30,15:04:00,M07,7
T0168,15:05:30,15:06:00,M06,8
T0168,15:07:30,15:08:00,M05,9
T0168,15:09:30,15:10:00,M04,10
T0168,15:11:30,15:12:00,M03,11
T0168,15:13:30,15:14:00,M02,12
T0168,15:16:00,15:16:30,M01,13
T0169,15:00:00,15:00:30,M13,1
T0169,15:02:00,15:02:30,M12,2
T0169,15:04:00,15:04:30,M11,3
T0169,15:06:00,15:06:30,M10,4
T0169,15:09:00,15:09:30,M09,5
T0169,15:11:00,15:11:30,M08,6
T0169,15:13:30,15:14:00,M07,7
T0169,15:15:30,15:16:00,M06,8
T0169,15:17:30,15:18:00,M05,9
T0169,15:19:30,15:20:00,M04,10
T0169,15:21:30,15:22:00,M03,11
T0169,15:23:30,15:24:00,M02,12
T0169,15:26:00,15:26:30,M01,13
T0170,15:10:00,15:10:30,M13,1
T0170,15:12:00,15:12:30,M12,2
T0170,15:14:00,15:14:30,M11,3
T0170,15:16:00,15:16:30,M10,4
T0170,15:19:00,15:19:30,M09,5
T0170,15:21:00,15:21:30,M08,6
T0170,15:23:30,15:24:00,M07,7
T0170,15:25:30,15:26:00,M06,8
T0170,15:27:30,15:28:00,M05,9
T0170,15:29:30,15:30:00,M04,10
T0170,15:31:30,15:32:00,M03,11
T0170,15:33:30,15:34:00,M02,12
T0170,15:36:00,15:36:30,M01,13
T0171,15:20:00,15:20:30,M13,1
T0171,15:22:00,15:22:30,M12,2
T0171,15:24:00,15:24:30,M11,3
T0171,15:26:00,15:26:30,M10,4
T0171,15:29:00,15:29:30,M09,5
T0171,15:31:00,15:31:30,M08,6
T0171,15:33:30,15:34:00,M07,7
T0171,15:35:30,15:36:00,M06,8
T0171,15:37:30,15:38:00,M05,9
T0171,15:39:30,15:40:00,M04,10
T0171,15:41:30,15:42:00,M03,11
T0171,15:43:30,15:44:00,M02,12
T0171,15:46:00,15:46:30,M01,13
T0172,15:30:00,15:30:30,M13,1
T0172,15:32:00,15:32:30,M12,2
T0172,15:34:00,15:34:30,M11,3
T0172,15:36:00,15:36:30,M10,4
T0172,15:39:00,15:39:30,M09,5
T0172,15:41:00,15:41:30,M08,6
T0172,15:43:30,15:44:00,M07,7
T0172,15:45:30,15:46:00,M06,8
T0172,15:47:30,15:48:00,M05,9
T0172,15:49:30,15:50:00,M04,10
T0172,15:51:30,15:52:00,M03,11
T0172,15:53:30,15:54:00,M02,12
T0172,15:56:00,15:56:30,M01,13
T0173,15:40:00,15:40:30,M13,1
T0173,15:42:00,15:42:30,M12,2
T0173,15:44:00,15:44:30,M11,3
T0173,15:46:00,15:46:30,M10,4
T0173,15:49:00,15:49:30,M09,5
T0173,15:51:00,15:51:30,M08,6
T0173,15:53:30,15:54:00,M07,7
T0173,15:55:30,15:56:00,M06,8
T0173,15:57:30,15:58:00,M05,9
T0173,15:59:30,16:00:00,M04,10
T0173,16:01:30,16:02:00,M03,11
T0173,16:03:30,16:04:00,M02,12
T0173,16:06:00,16:06:30,M01,13
T0174,15:50:00,15:50:30,M13,1
T0174,15:52:00,15:52:30,M12,2
T0174,15:54:00,15:54:30,M11,3
T0174,15:56:00,15:56:30,M10,4
T0174,15:59:00,15:59:30,M09,5
T0174,16:01:00,16:01:30,M08,6
T0174,16:03:30,16:04:00,M07,7
T0174,16:05:30,16:06:00,M06,8
T0174,16:07:30,16:08:00,M05,9
T0174,16:09:30,16:10:00,M04,10
T0174,16:11:30,16:12:00,M03,11
T0174,16:13:30,16:14:00,M02,12
T0174,16:16:00,16:16:30,M01,13
T0175,16:00:00,16:00:30,M13,1
T0175,16:02:00,16:02:30,M12,2
T0175,16:04:00,16:04:30,M11,3
T0175,16:06:00,16:06:30,M10,4
T0175,16:09:00,16:09:30,M09,5
T0175,16:11:00,16:11:30,M08,6
T0175,16:13:30,16:14:00,M07,7
T0175,16:15:30,16:16:00,M06,8
T0175,16:17:30,16:18:00,M05,9
T0175,16:19:30,16:20:00,M04,10
T0175,16:21:30,16:22:00,M03,11
T0175,16:23:30,16:24:00,M02,12
T0175,16:26:00,16:26:30,M01,13
T0176,16:10:00,16:10:30,M13,1
T0176,16:12:00,16:12:30,M12,2
T0176,16:14:00,16:14:30,M11,3
T0176,16:16:00,16:16:30,M10,4
T0176,16:19:00,16:19:30,M09,5
T0176,16:21:00,16:21:30,M08,6
T0176,16:23:30,16:24:00,M07,7
T0176,16:25:30,16:26:00,M06,8
T0176,16:27:30,16:28:00,M05,9
T0176,16:29:30,16:30:00,M04,10
T0176,16:31:30,16:32:00,M03,11
T0176,16:33:30,16:34:00,M02,12
T0176,16:36:00,16:36:30,M01,13
T0177,16:20:00,16:20:30,M13,1
T0177,16:22:00,16:22:30,M12,2
T0177,16:24:00,16:24:30,M11,3
T0177,16:26:00,16:26:30,M10,4
T0177,16:29:00,16:29:30,M09,5
T0177,16:31:00,16:31:30,M08,6
T0177,16:33:30,16:34:00,M07,7
T0177,16:35:30,16:36:00,M06,8
T0177,16:37:30,16:38:00,M05,9
T0177,16:39:30,16:40:00,M04,10
T0177,16:41:30,16:42:00,M03,11
T0177,16:43:30,16:44:00,M02,12
T0177,16:46:00,16:46:30,M01,13
T0178,16:30:00,16:30:30,M13,1
T0178,16:32:00,16:32:30,M12,2
T0178,16:34:00,16:34:30,M11,3
T0178,16:36:00,16:36:30,M10,4
T0178,16:39:00,16:39:30,M09,5
T0178,16:41:00,16:41:30,M08,6
T0178,16:43:30,16:44:00,M07,7
T0178,16:45:30,16:46:00,M06,8
T0178,16:47:30,16:48:00,M05,9
T0178,16:49:30,16:50:00,M04,10
T0178,16:51:30,16:52:00,M03,11
T0178,16:53:30,16:54:00,M02,12
T0178,16:56:00,16:56:30,M01,13
T0179,16:40:00,16:40:30,M13,1
T0179,16:42:00,16:42:30,M12,2
T0179,16:44:00,16:44:30,M11,3
T0179,16:46:00,16:46:30,M10,4
T0179,16:49:00,16:49:30,M09,5
T0179,16:51:00,16:51:30,M08,6
T0179,16:53:30,16:54:00,M07,7
T0179,16:55:30,16:56:00,M06,8
T0179,16:57:30,16:58:00,M05,9
T0179,16:59:30,17:00:00,M04,10
T0179,17:01:30,17:02:00,M03,11
T0179,17:03:30,17:04:00,M02,12
T0179,17:06:00,17:06:30,M01,13
T0180,16:50:00,16:50:30,M13,1
T0180,16:52:00,16:52:30,M12,2
T0180,16:54:00,16:54:30,M11,3
T0180,16:56:00,16:56:30,M10,4
T0180,16:59:00,16:59:30,M09,5
T0180,17:01:00,17:01:30,M08,6
T0180,17:03:30,17:04:00,M07,7
T0180,17:05:30,17:06:00,M06,8
T0180,17:07:30,17:08:00,M05,9
T0180,17:09:30,17:10:00,M04,10
T0180,17:11:30,17:12:00,M03,11
T0180,17:13:30,17:14:00,M02,12
T0180,17:16:00,17:16:30,M01,13
T0181,17:00:00,17:00:30,M13,1
T0181,17:02:00,17:02:30,M12,2
T0181,17:04:00,17:04:30,M11,3
T0181,17:06:00,17:06:30,M10,4
T0181,17:09:00,17:09:30,M09,5
T0181,17:11:00,17:11:30,M08,6
T0181,17:13:30,17:14:00,M07,7
T0181,17:15:30,17:16:00,M06,8
T0181,17:17:30,17:18:00,M05,9
T0181,17:19:30,17:20:00,M04,10
T0181,17:21:30,17:22:00,M03,11
T0181,17:23:30,17:24:00,M02,12
T0181,17:26:00,17:26:30,M01,13
T0182,17:10:00,17:10:30,M13,1
T0182,17:12:00,17:12:30,M12,2
T0182,17:14:00,17:14:30,M11,3
T0182,17:16:00,17:16:30,M10,4
T0182,17:19:00,17:19:30,M09,5
T0182,17:21:00,17:21:30,M08,6
T0182,17:23:30,17:24:00,M07,7
T0182,17:25:30,17:26:00,M06,8
T0182,17:27:30,17:28:00,M05,9
T0182,17:29:30,17:30:00,M04,10
T0182,17:31:30,17:32:00,M03,11
T0182,17:33:30,17:34:00,M02,12
T0182,17:36:00,17:36:30,M01,13
T0183,17:20:00,17:20:30,M13,1
T0183,17:22:00,17:22:30,M12,2
T0183,17:24:00,17:24:30,M11,3
T0183,17:26:00,17:26:30,M10,4
T0183,17:29:00,17:29:30,M09,5
T0183,17:31:00,17:31:30,M08,6
T0183,17:33:30,17:34:00,M07,7
T0183,17:35:30,17:36:00,M06,8
T0183,17:37:30,17:38:00,M05,9
T0183,17:39:30,17:40:00,M04,10
T0183,17:41:30,17:42:00,M03,11
T0183,17:43:30,17:44:00,M02,12
T0183,17:46:00,17:46:30,M01,13
T0184,17:30:00,17:30:30,M13,1
T0184,17:32:00,17:32:30,M12,2
T0184,17:34:00,17:34:30,M11,3
T0184,17:36:00,17:36:30,M10,4
T0184,17:39:00,17:39:30,M09,5
T0184,17:41:00,17:41:30,M08,6
T0184,17:43:30,17:44:00,M07,7
T0184,17:45:30,17:46:00,M06,8
T0184,17:47:30,17:48:00,M05,9
T0184,17:49:30,17:50:00,M04,10
T0184,17:51:30,17:52:00,M03,11
T0184,17:53:30,17:54:00,M02,12
T0184,17:56:00,17:56:30,M01,13
T0185,17:40:00,17:40:30,M13,1
T0185,17:42:00,17:42:30,M12,2
T0185,17:44:00,17:44:30,M11,3
T0185,17:46:00,17:46:30,M10,4
T0185,17:49:00,17:49:30,M09,5
T0185,17:51:00,17:51:30,M08,6
T0185,17:53:30,17:54:00,M07,7
T0185,17:55:30,17:56:00,M06,8
T0185,17:57:30,17:58:00,M05,9
T0185,17:59:30,18:00:00,M04,10
T0185,18:01:30,18:02:00,M03,11
T0185,18:03:30,18:04:00,M02,12
T0185,18:06:00,18:06:30,M01,13
T0186,17:50:00,17:50:30,M13,1
T0186,17:52:00,17:52:30,M12,2
T0186,17:54:00,17:54:30,M11,3
T0186,17:56:00,17:56:30,M10,4
T0186,17:59:00,17:59:30,M09,5
T0186,18:01:00,18:01:30,M08,6
T0186,18:03:30,18:04:00,M07,7
T0186,18:05:30,18:06:00,M06,8
T0186,18:07:30,18:08:00,M05,9
T0186,18:09:30,18:10:00,M04,10
T0186,18:11:30,18:12:00,M03,11
T0186,18:13:30,18:14:00,M02,12
T0186,18:16:00,18:16:30,M01,13
T0187,18:00:00,18:00:30,M13,1
T0187,18:02:00,18:02:30,M12,2
T0187,18:04:00,18:04:30,M11,3
T0187,18:06:00,18:06:30,M10,4
T0187,18:09:00,18:09:30,M09,5
T0187,18:11:00,18:11:30,M08,6
T0187,18:13:30,18:14:00,M07,7
T0187,18:15:30,18:16:00,M06,8
T0187,18:17:30,18:18:00,M05,9
T0187,18:19:30,18:20:00,M04,10
T0187,18:21:30,18:22:00,M03,11
T0187,18:23:30,18:24:00,M02,12
T0187,18:26:00,18:26:30,M01,13
T0188,18:10:00,18:10:30,M13,1
T0188,18:12:00,18:12:30,M12,2
T0188,18:14:00,18:14:30,M11,3
T0188,18:16:00,18:16:30,M10,4
T0188,18:19:00,18:19:30,M09,5
T0188,18:21:00,18:21:30,M08,6
T0188,18:23:30,18:24:00,M07,7
T0188,18:25:30,18:26:00,M06,8
T0188,18:27:30,18:28:00,M05,9
T0188,18:29:30,18:30:00,M04,10
T0188,18:31:30,18:32:00,M03,11
T0188,18:33:30,18:34:00,M02,12
T0188,18:36:00,18:36:30,M01,13
T0189,18:20:00,18:20:30,M13,1
T0189,18:22:00,18:22:30,M12,2
T0189,18:24:00,18:24:30,M11,3
T0189,18:26:00,18:26:30,M10,4
T0189,18:29:00,18:29:30,M09,5
T0189,18:31:00,18:31:30,M08,6
T0189,18:33:30,18:34:00,M07,7
T0189,18:35:30,18:36:00,M06,8
T0189,18:37:30,18:38:00,M05,9
T0189,18:39:30,18:40:00,M04,10
T0189,18:41:30,18:42:00,M03,11
T0189,18:43:30,18:44:00,M02,12
T0189,18:46:00,18:46:30,M01,13
T0190,18:30:00,18:30:30,M13,1
T0190,18:32:00,18:32:30,M12,2
T0190,18:34:00,18:34:30,M11,3
T0190,18:36:00,18:36:30,M10,4
T0190,18:39:00,18:39:30,M09,5
T0190,18:41:00,18:41:30,M08,6
T0190,18:43:30,18:44:00,M07,7
T0190,18:45:30,18:46:00,M06,8
T0190,18:47:30,18:48:00,M05,9
T0190,18:49:30,18:50:00,M04,10
T0190,18:51:30,18:52:00,M03,11
T0190,18:53:30,18:54:00,M02,12
T0190,18:56:00,18:56:30,M01,13
T0191,18:40:00,18:40:30,M13,1
T0191,18:42:00,18:42:30,M12,2
T0191,18:44:00,18:44:30,M11,3
T0191,18:46:00,18:46:30,M10,4
T0191,18:49:00,18:49:30,M09,5
T0191,18:51:00,18:51:30,M08,6
T0191,18:53:30,18:54:00,M07,7
T0191,18:55:30,18:56:00,M06,8
T0191,18:57:30,18:58:00,M05,9
T0191,18:59:30,19:00:00,M04,10
T0191,19:01:30,19:02:00,M03,11
T0191,19:03:30,19:04:00,M02,12
T0191,19:06:00,19:06:30,M01,13
T0192,18:50:00,18:50:30,M13,1
T0192,18:52:00,18:52:30,M12,2
T0192,18:54:00,18:54:30,M11,3
T0192,18:56:00,18:56:30,M10,4
T0192,18:59:00,18:59:30,M09,5
T0192,19:01:00,19:01:30,M08,6
T0192,19:03:30,19:04:00,M07,7
T0192,19:05:30,19:06:00,M06,8
T0192,19:07:30,19:08:00,M05,9
T0192,19:09:30,19:10:00,M04,10
T0192,19:11:30,19:12:00,M03,11
T0192,19:13:30,19:14:00,M02,12
T0192,19:16:00,19:16:30,M01,13
T0193,19:00:00,19:00:30,M13,1
T0193,19:02:00,19:02:30,M12,2
T0193,19:04:00,19:04:30,M11,3
T0193,19:06:00,19:06:30,M10,4
T0193,19:09:00,19:09:30,M09,5
T0193,19:11:00,19:11:30,M08,6
T0193,19:13:30,19:14:00,M07,7
T0193,19:15:30,19:16:00,M06,8
T0193,19:17:30,19:18:00,M05,9
T0193,19:19:30,19:20:00,M04,10
T0193,19:21:30,19:22:00,M03,11
T0193,19:23:30,19:24:00,M02,12
T0193,19:26:00,19:26:30,M01,13
T0194,19:10:00,19:10:30,M13,1
T0194,19:12:00,19:12:30,M12,2
T0194,19:14:00,19:14:30,M11,3
T0194,19:16:00,19:16:30,M10,4
T0194,19:19:00,19:19:30,M09,5
T0194,19:21:00,19:21:30,M08,6
T0194,19:23:30,19:24:00,M07,7
T0194,19:25:30,19:26:00,M06,8
T0194,19:27:30,19:28:00,M05,9
T0194,19:29:30,19:30:00,M04,10
T0194,19:31:30,19:32:00,M03,11
T0194,19:33:30,19:34:00,M02,12
T0194,19:36:00,19:36:30,M01,13
T0195,19:20:00,19:20:30,M13,1
T0195,19:22:00,19:22:30,M12,2
T0195,19:24:00,19:24:30,M11,3
T0195,19:26:00,19:26:30,M10,4
T0195,19:29:00,19:29:30,M09,5
T0195,19:31:00,19:31:30,M08,6
T0195,19:33:30,19:34:00,M07,7
T0195,19:35:30,19:36:00,M06,8
T0195,19:37:30,19:38:00,M05,9
T0195,19:39:30,19:40:00,M04,10
T0195,19:41:30,19:42:00,M03,11
T0195,19:43:30,19:44:00,M02,12
T0195,19:46:00,19:46:30,M01,13
T0196,19:30:00,19:30:30,M13,1
T0196,19:32:00,19:32:30,M12,2
T0196,19:34:00,19:34:30,M11,3
T0196,19:36:00,19:36:30,M10,4
T0196,19:39:00,19:39:30,M09,5
T0196,19:41:00,19:41:30,M08,6
T0196,19:43:30,19:44:00,M07,7
T0196,19:45:30,19:46:00,M06,8
T0196,19:47:30,19:48:00,M05,9
T0196,19:49:30,19:50:00,M04,10
T0196,19:51:30,19:52:00,M03,11
T0196,19:53:30,19:54:00,M02,12
T0196,19:56:00,19:56:30,M01,13
T0197,19:40:00,19:40:30,M13,1
T0197,19:42:00,19:42:30,M12,2
T0197,19:44:00,19:44:30,M11,3
T0197,19:46:00,19:46:30,M10,4
T0197,19:49:00,19:49:30,M09,5
T0197,19:51:00,19:51:30,M08,6
T0197,19:53:30,19:54:00,M07,7
T0197,19:55:30,19:56:00,M06,8
T0197,19:57:30,19:58:00,M05,9
T0197,19:59:30,20:00:00,M04,10
T0197,20:01:30,20:02:00,M03,11
T0197,20:03:30,20:04:00,M02,12
T0197,20:06:00,20:06:30,M01,13
T0198,19:50:00,19:50:30,M13,1
T0198,19:52:00,19:52:30,M12,2
T0198,19:54:00,19:54:30,M11,3
T0198,19:56:00,19:56:30,M10,4
T0198,19:59:00,19:59:30,M09,5
T0198,20:01:00,20:01:30,M08,6
T0198,20:03:30,20:04:00,M07,7
T0198,20:05:30,20:06:00,M06,8
T0198,20:07:30,20:08:00,M05,9
T0198,20:09:30,20:10:00,M04,10
T0198,20:11:30,20:12:00,M03,11
T0198,20:13:30,20:14:00,M02,12
T0198,20:16:00,20:16:30,M01,13
T0199,20:00:00,20:00:30,M13,1
T0199,20:02:00,20:02:30,M12,2
T0199,20:04:00,20:04:30,M11,3
T0199,20:06:00,20:06:30,M10,4
T0199,20:09:00,20:09:30,M09,5
T0199,20:11:00,20:11:30,M08,6
T0199,20:13:30,20:14:00,M07,7
T0199,20:15:30,20:16:00,M06,8
T0199,20:17:30,20:18:00,M05,9
T0199,20:19:30,20:20:00,M04,10
T0199,20:21:30,20:22:00,M03,11
T0199,20:23:30,20:24:00,M02,12
T0199,20:26:00,20:26:30,M01,13
T0200,20:10:00,20:10:30,M13,1
T0200,20:12:00,20:12:30,M12,2
T0200,20:14:00,20:14:30,M11,3
T0200,20:16:00,20:16:30,M10,4
T0200,20:19:00,20:19:30,M09,5
T0200,20:21:00,20:21:30,M08,6
T0200,20:23:30,20:24:00,M07,7
T0200,20:25:30,20:26:00,M06,8
T0200,20:27:30,20:28:00,M05,9
T0200,20:29:30,20:30:00,M04,10
T0200,20:31:30,20:32:00,M03,11
T0200,20:33:30,20:34:00,M02,12
T0200,20:36:00,20:36:30,M01,13
T0201,20:20:00,20:20:30,M13,1
T0201,20:22:00,20:22:30,M12,2
T0201,20:24:00,20:24:30,M11,3
T0201,20:26:00,20:26:30,M10,4
T0201,20:29:00,20:29:30,M09,5
T0201,20:31:00,20:31:30,M08,6
T0201,20:33:30,20:34:00,M07,7
T0201,20:35:30,20:36:00,M06,8
T0201,20:37:30,20:38:00,M05,9
T0201,20:39:30,20:40:00,M04,10
T0201,20:41:30,20:42:00,M03,11
T0201,20:43:30,20:44:00,M02,12
T0201,20:46:00,20:46:30,M01,13
T0202,20:30:00,20:30:30,M13,1
T0202,20:32:00,20:32:30,M12,2
T0202,20:34:00,20:34:30,M11,3
T0202,20:36:00,20:36:30,M10,4
T0202,20:39:00,20:39:30,M09,5
T0202,20:41:00,20:41:30,M08,6
T0202,20:43:30,20:44:00,M07,7
T0202,20:45:30,20:46:00,M06,8
T0202,20:47:30,20:48:00,M05,9
T0202,20:49:30,20:50:00,M04,10
T0202,20:51:30,20:52:00,M03,11
T0202,20:53:30,20:54:00,M02,12
T0202,20:56:00,20:56:30,M01,13
T0203,20:40:00,20:40:30,M13,1
T0203,20:42:00,20:42:30,M12,2
T0203,20:44:00,20:44:30,M11,3
T0203,20:46:00,20:46:30,M10,4
T0203,20:49:00,20:49:30,M09,5
T0203,20:51:00,20:51:30,M08,6
T0203,20:53:30,20:54:00,M07,7
T0203,20:55:30,20:56:00,M06,8
T0203,20:57:30,20:58:00,M05,9
T0203,20:59:30,21:00:00,M04,10
T0203,21:01:30,21:02:00,M03,11
T0203,21:03:30,21:04:00,M02,12
T0203,21:06:00,21:06:30,M01,13
T0204,20:50:00,20:50:30,M13,1
T0204,20:52:00,20:52:30,M12,2
T0204,20:54:00,20:54:30,M11,3
T0204,20:56:00,20:56:30,M10,4
T0204,20:59:00,20:59:30,M09,5
T0204,21:01:00,21:01:30,M08,6
T0204,21:03:30,21:04:00,M07,7
T0204,21:05:30,21:06:00,M06,8
T0204,21:07:30,21:08:00,M05,9
T0204,21:09:30,21:10:00,M04,10
T0204,21:11:30,21:12:00,M03,11
T0204,21:13:30,21:14:00,M02,12
T0204,21:16:00,21:16:30,M01,13
T0205,21:00:00,21:00:30,M13,1
T0205,21:02:00,21:02:30,M12,2
T0205,21:04:00,21:04:30,M11,3
T0205,21:06:00,21:06:30,M10,4
T0205,21:09:00,21:09:30,M09,5
T0205,21:11:00,21:11:30,M08,6
T0205,21:13:30,21:14:00,M07,7
